start_date,answer,candidate_id,pct,party
2019-12-15,Weld,13351,4.7,REP
2019-12-15,Bennet,13352,0.3,DEM
2019-12-15,Walsh,13482,5.4,REP
2020-01-03,Trump,13254,86.9,REP
2020-01-03,Biden,13256,26.7,DEM
2020-01-03,Sanders,13257,28.2,DEM
2020-01-03,Warren,13258,8.4,DEM
2020-01-03,Booker,13287,1.8,DEM
2020-01-03,Bloomberg,13289,2.8,DEM
2020-01-03,Klobuchar,13310,2.1,DEM
2020-01-03,Delaney,13314,0.4,DEM
2020-01-03,Patrick,13315,0,DEM
2020-01-03,Castro,13316,0,DEM
2020-01-03,Steyer,13327,1,DEM
2020-01-03,Yang,13329,10.2,DEM
2020-01-03,Gabbard,13343,1.8,DEM
2020-01-03,Buttigieg,13345,6.5,DEM
2020-01-03,Williamson,13350,0,DEM
2020-01-03,Weld,13351,5.3,REP
2020-01-03,Bennet,13352,0.1,DEM
2020-01-03,Walsh,13482,7.8,REP
2020-01-05,Biden,13256,36,DEM
2020-01-05,Biden,13256,23,DEM
2020-01-05,Sanders,13257,21,DEM
2020-01-05,Sanders,13257,17,DEM
2020-01-05,Sanders,13257,14,DEM
2020-01-05,Warren,13258,13,DEM
2020-01-05,Warren,13258,12,DEM
2020-01-05,Warren,13258,10,DEM
2020-01-05,Booker,13287,3,DEM
2020-01-05,Booker,13287,2,DEM
2020-01-05,Bloomberg,13289,7,DEM
2020-01-05,Bloomberg,13289,2,DEM
2020-01-05,Klobuchar,13310,4,DEM
2020-01-05,Klobuchar,13310,2,DEM
2020-01-05,Klobuchar,13310,1,DEM
2020-01-05,Delaney,13314,0,DEM
2020-01-05,Patrick,13315,0,DEM
2020-01-05,Steyer,13327,15,DEM
2020-01-05,Steyer,13327,12,DEM
2020-01-05,Steyer,13327,2,DEM
2020-01-05,Yang,13329,4,DEM
2020-01-05,Yang,13329,3,DEM
2020-01-05,Yang,13329,2,DEM
2020-01-05,Gabbard,13343,2,DEM
2020-01-05,Gabbard,13343,1,DEM
2020-01-05,Buttigieg,13345,9,DEM
2020-01-05,Buttigieg,13345,6,DEM
2020-01-05,Buttigieg,13345,4,DEM
2020-01-05,Williamson,13350,1,DEM
2020-01-05,Williamson,13350,0,DEM
2020-01-05,Bennet,13352,0,DEM
2020-01-08,Biden,13256,19.4,DEM
2020-01-08,Sanders,13257,17.6,DEM
2020-01-08,Warren,13258,10.6,DEM
2020-01-08,Booker,13287,2.2,DEM
2020-01-08,Klobuchar,13310,3.6,DEM
2020-01-08,Delaney,13314,1,DEM
2020-01-08,Patrick,13315,0.4,DEM
2020-01-08,Steyer,13327,7.6,DEM
2020-01-08,Yang,13329,4.4,DEM
2020-01-08,Gabbard,13343,1.2,DEM
2020-01-08,Buttigieg,13345,8.2,DEM
2020-01-08,Williamson,13350,0,DEM
2020-01-08,Bennet,13352,0,DEM
2020-01-13,Biden,13256,14.1,DEM
2020-01-13,Sanders,13257,22.9,DEM
2020-01-13,Warren,13258,13.5,DEM
2020-01-13,Bloomberg,13289,0,DEM
2020-01-13,Klobuchar,13310,10,DEM
2020-01-13,Delaney,13314,0.6,DEM
2020-01-13,Patrick,13315,0.3,DEM
2020-01-13,Steyer,13327,4.4,DEM
2020-01-13,Yang,13329,6.3,DEM
2020-01-13,Gabbard,13343,4.8,DEM
2020-01-13,Buttigieg,13345,17.7,DEM
2020-01-13,Bennet,13352,0,DEM
2020-01-14,Biden,13256,32,DEM
2020-01-14,Biden,13256,30,DEM
2020-01-14,Sanders,13257,21,DEM
2020-01-14,Sanders,13257,20,DEM
2020-01-14,Warren,13258,20,DEM
2020-01-14,Warren,13258,14,DEM
2020-01-14,Bloomberg,13289,9,DEM
2020-01-14,Bloomberg,13289,6,DEM
2020-01-14,Klobuchar,13310,2,DEM
2020-01-14,Steyer,13327,4,DEM
2020-01-14,Steyer,13327,3,DEM
2020-01-14,Yang,13329,4,DEM
2020-01-14,Gabbard,13343,2,DEM
2020-01-14,Buttigieg,13345,9,DEM
2020-01-14,Buttigieg,13345,8,DEM
2020-01-15,Biden,13256,14.8,DEM
2020-01-15,Sanders,13257,16.4,DEM
2020-01-15,Warren,13258,9.8,DEM
2020-01-15,Klobuchar,13310,4.6,DEM
2020-01-15,Delaney,13314,0,DEM
2020-01-15,Patrick,13315,0.6,DEM
2020-01-15,Steyer,13327,2.6,DEM
2020-01-15,Yang,13329,5.6,DEM
2020-01-15,Gabbard,13343,5.4,DEM
2020-01-15,Buttigieg,13345,12.2,DEM
2020-01-15,Bennet,13352,1.4,DEM
2020-01-16,Trump,13254,92.8,REP
2020-01-16,Biden,13256,28.3,DEM
2020-01-16,Sanders,13257,24.7,DEM
2020-01-16,Warren,13258,15.3,DEM
2020-01-16,Bloomberg,13289,8.5,DEM
2020-01-16,Klobuchar,13310,3.8,DEM
2020-01-16,Delaney,13314,2.3,DEM
2020-01-16,Patrick,13315,0,DEM
2020-01-16,Steyer,13327,0.4,DEM
2020-01-16,Yang,13329,5.6,DEM
2020-01-16,Gabbard,13343,2.6,DEM
2020-01-16,Buttigieg,13345,6.2,DEM
2020-01-16,Weld,13351,3.7,REP
2020-01-16,Bennet,13352,0.1,DEM
2020-01-16,Walsh,13482,3.6,REP
2020-01-18,Biden,13256,12.12,DEM
2020-01-18,Sanders,13257,26.52,DEM
2020-01-18,Warren,13258,14.39,DEM
2020-01-18,Bloomberg,13289,9.85,DEM
2020-01-18,Klobuchar,13310,3.03,DEM
2020-01-18,Patrick,13315,0,DEM
2020-01-18,Steyer,13327,0.76,DEM
2020-01-18,Yang,13329,4.55,DEM
2020-01-18,Gabbard,13343,0.76,DEM
2020-01-18,Buttigieg,13345,4.55,DEM
2020-01-18,Bennet,13352,0,DEM
2020-01-18,Bloxham,13655,0,DEM
2020-01-18,De La Fuente,13656,0,DEM
2020-01-19,Biden,13256,26,DEM
2020-01-19,Sanders,13257,23,DEM
2020-01-19,Warren,13258,14,DEM
2020-01-19,Bloomberg,13289,10,DEM
2020-01-19,Klobuchar,13310,3,DEM
2020-01-19,Delaney,13314,0,DEM
2020-01-19,Patrick,13315,1,DEM
2020-01-19,Steyer,13327,3,DEM
2020-01-19,Yang,13329,5,DEM
2020-01-19,Gabbard,13343,0,DEM
2020-01-19,Buttigieg,13345,7,DEM
2020-01-19,Bennet,13352,0,DEM
2020-01-21,Trump,13254,91.7,REP
2020-01-21,Biden,13256,30,DEM
2020-01-21,Sanders,13257,27.3,DEM
2020-01-21,Warren,13258,12.8,DEM
2020-01-21,Bloomberg,13289,7.4,DEM
2020-01-21,Klobuchar,13310,3.5,DEM
2020-01-21,Delaney,13314,0.5,DEM
2020-01-21,Patrick,13315,0,DEM
2020-01-21,Steyer,13327,1.3,DEM
2020-01-21,Yang,13329,7.7,DEM
2020-01-21,Gabbard,13343,1.2,DEM
2020-01-21,Buttigieg,13345,5.5,DEM
2020-01-21,Weld,13351,6,REP
2020-01-21,Bennet,13352,0.5,DEM
2020-01-21,Walsh,13482,2.4,REP
2020-01-23,Biden,13256,25.4,DEM
2020-01-23,Biden,13256,20.9,DEM
2020-01-23,Sanders,13257,29.8,DEM
2020-01-23,Sanders,13257,18.6,DEM
2020-01-23,Warren,13258,13.2,DEM
2020-01-23,Warren,13258,10.8,DEM
2020-01-23,Klobuchar,13310,12.5,DEM
2020-01-23,Klobuchar,13310,5.6,DEM
2020-01-23,Delaney,13314,0.6,DEM
2020-01-23,Delaney,13314,0,DEM
2020-01-23,Patrick,13315,0.2,DEM
2020-01-23,Patrick,13315,0,DEM
2020-01-23,Steyer,13327,5,DEM
2020-01-23,Steyer,13327,2.2,DEM
2020-01-23,Yang,13329,4.9,DEM
2020-01-23,Yang,13329,3,DEM
2020-01-23,Gabbard,13343,4.5,DEM
2020-01-23,Gabbard,13343,0.8,DEM
2020-01-23,Buttigieg,13345,17.6,DEM
2020-01-23,Buttigieg,13345,10.3,DEM
2020-01-23,Bennet,13352,0,DEM
2020-01-26,Biden,13256,21.21,DEM
2020-01-26,Sanders,13257,26.26,DEM
2020-01-26,Warren,13258,16.16,DEM
2020-01-26,Bloomberg,13289,12.12,DEM
2020-01-26,Klobuchar,13310,3.03,DEM
2020-01-26,Steyer,13327,2.02,DEM
2020-01-26,Yang,13329,4.04,DEM
2020-01-26,Gabbard,13343,0,DEM
2020-01-26,Buttigieg,13345,8.08,DEM
2020-01-30,Biden,13256,21,DEM
2020-01-30,Sanders,13257,27.5,DEM
2020-01-30,Warren,13258,13.5,DEM
2020-01-30,Klobuchar,13310,10.8,DEM
2020-01-30,Patrick,13315,0.1,DEM
2020-01-30,Steyer,13327,4.3,DEM
2020-01-30,Yang,13329,4.7,DEM
2020-01-30,Gabbard,13343,0.9,DEM
2020-01-30,Buttigieg,13345,14.5,DEM
2020-01-30,Bennet,13352,0.8,DEM
2020-01-31,Biden,13256,14.4,DEM
2020-01-31,Sanders,13257,29,DEM
2020-01-31,Warren,13258,11.5,DEM
2020-01-31,Klobuchar,13310,8.4,DEM
2020-01-31,Patrick,13315,0.3,DEM
2020-01-31,Steyer,13327,7.6,DEM
2020-01-31,Yang,13329,6.5,DEM
2020-01-31,Gabbard,13343,6.7,DEM
2020-01-31,Buttigieg,13345,12.8,DEM
2020-01-31,Bennet,13352,0.3,DEM
2020-02-01,Biden,13256,12.6,DEM
2020-02-01,Sanders,13257,31.6,DEM
2020-02-01,Warren,13258,13.2,DEM
2020-02-01,Klobuchar,13310,12.4,DEM
2020-02-01,Patrick,13315,0.3,DEM
2020-02-01,Steyer,13327,4.6,DEM
2020-02-01,Yang,13329,5,DEM
2020-02-01,Gabbard,13343,3.9,DEM
2020-02-01,Buttigieg,13345,12.2,DEM
2020-02-01,Bennet,13352,0.2,DEM
2020-02-02,Biden,13256,17.8,DEM
2020-02-02,Biden,13256,13.4,DEM
2020-02-02,Sanders,13257,32.4,DEM
2020-02-02,Sanders,13257,24,DEM
2020-02-02,Warren,13258,12.8,DEM
2020-02-02,Warren,13258,10.7,DEM
2020-02-02,Klobuchar,13310,11,DEM
2020-02-02,Klobuchar,13310,6.2,DEM
2020-02-02,Patrick,13315,1.3,DEM
2020-02-02,Patrick,13315,0.6,DEM
2020-02-02,Steyer,13327,4,DEM
2020-02-02,Steyer,13327,1.5,DEM
2020-02-02,Yang,13329,5.8,DEM
2020-02-02,Yang,13329,3.4,DEM
2020-02-02,Gabbard,13343,5.5,DEM
2020-02-02,Gabbard,13343,5.4,DEM
2020-02-02,Buttigieg,13345,16.5,DEM
2020-02-02,Buttigieg,13345,11,DEM
2020-02-02,Bennet,13352,0.6,DEM
2020-02-02,Bennet,13352,0.1,DEM
2020-02-03,Biden,13256,15,DEM
2020-02-03,Biden,13256,12.3,DEM
2020-02-03,Sanders,13257,31.4,DEM
2020-02-03,Sanders,13257,24.4,DEM
2020-02-03,Warren,13258,11.5,DEM
2020-02-03,Warren,13258,10.2,DEM
2020-02-03,Klobuchar,13310,11.4,DEM
2020-02-03,Klobuchar,13310,6,DEM
2020-02-03,Patrick,13315,0.4,DEM
2020-02-03,Patrick,13315,0.1,DEM
2020-02-03,Steyer,13327,5,DEM
2020-02-03,Steyer,13327,0.9,DEM
2020-02-03,Yang,13329,4,DEM
2020-02-03,Yang,13329,3.2,DEM
2020-02-03,Gabbard,13343,5.2,DEM
2020-02-03,Gabbard,13343,4.8,DEM
2020-02-03,Buttigieg,13345,21.4,DEM
2020-02-03,Buttigieg,13345,15.2,DEM
2020-02-03,Bennet,13352,0.4,DEM
2020-02-03,Bennet,13352,0,DEM
2020-02-04,Biden,13256,12,DEM
2020-02-04,Sanders,13257,24.8,DEM
2020-02-04,Warren,13258,11,DEM
2020-02-04,Klobuchar,13310,5.6,DEM
2020-02-04,Patrick,13315,0.4,DEM
2020-02-04,Steyer,13327,4.2,DEM
2020-02-04,Yang,13329,2.2,DEM
2020-02-04,Gabbard,13343,4.8,DEM
2020-02-04,Buttigieg,13345,18.6,DEM
2020-02-04,Bennet,13352,0.4,DEM
2020-02-05,Biden,13256,10.6,DEM
2020-02-05,Sanders,13257,31.5,DEM
2020-02-05,Sanders,13257,23.6,DEM
2020-02-05,Warren,13258,13.2,DEM
2020-02-05,Warren,13258,12.6,DEM
2020-02-05,Klobuchar,13310,9,DEM
2020-02-05,Klobuchar,13310,6,DEM
2020-02-05,Patrick,13315,0.6,DEM
2020-02-05,Patrick,13315,0.4,DEM
2020-02-05,Steyer,13327,2.8,DEM
2020-02-05,Steyer,13327,1.7,DEM
2020-02-05,Yang,13329,3.2,DEM
2020-02-05,Yang,13329,1.6,DEM
2020-02-05,Gabbard,13343,5.6,DEM
2020-02-05,Gabbard,13343,3.6,DEM
2020-02-05,Buttigieg,13345,22.9,DEM
2020-02-05,Buttigieg,13345,22.6,DEM
2020-02-05,Bennet,13352,0.8,DEM
2020-02-05,Bennet,13352,0.2,DEM
2020-02-06,Biden,13256,11.4,DEM
2020-02-06,Biden,13256,10.6,DEM
2020-02-06,Sanders,13257,30.8,DEM
2020-02-06,Sanders,13257,23.8,DEM
2020-02-06,Warren,13258,14.2,DEM
2020-02-06,Warren,13258,11.4,DEM
2020-02-06,Klobuchar,13310,9.3,DEM
2020-02-06,Klobuchar,13310,6,DEM
2020-02-06,Patrick,13315,0.4,DEM
2020-02-06,Patrick,13315,0.3,DEM
2020-02-06,Steyer,13327,2.4,DEM
2020-02-06,Steyer,13327,1.7,DEM
2020-02-06,Yang,13329,3.2,DEM
2020-02-06,Yang,13329,3,DEM
2020-02-06,Gabbard,13343,5.1,DEM
2020-02-06,Gabbard,13343,2,DEM
2020-02-06,Buttigieg,13345,25,DEM
2020-02-06,Buttigieg,13345,23.5,DEM
2020-02-06,Bennet,13352,0.8,DEM
2020-02-06,Bennet,13352,0.3,DEM
2020-02-07,Biden,13256,10.8,DEM
2020-02-07,Biden,13256,10.4,DEM
2020-02-07,Sanders,13257,30.4,DEM
2020-02-07,Sanders,13257,23.8,DEM
2020-02-07,Warren,13258,13.4,DEM
2020-02-07,Warren,13258,11.6,DEM
2020-02-07,Klobuchar,13310,13.1,DEM
2020-02-07,Klobuchar,13310,8.6,DEM
2020-02-07,Patrick,13315,1.1,DEM
2020-02-07,Patrick,13315,0.4,DEM
2020-02-07,Steyer,13327,2.2,DEM
2020-02-07,Steyer,13327,1.8,DEM
2020-02-07,Yang,13329,4.2,DEM
2020-02-07,Yang,13329,2.6,DEM
2020-02-07,Gabbard,13343,3.3,DEM
2020-02-07,Gabbard,13343,2,DEM
2020-02-07,Buttigieg,13345,21.8,DEM
2020-02-07,Buttigieg,13345,20.2,DEM
2020-02-07,Bennet,13352,0.2,DEM
2020-02-08,Trump,13254,84.2,REP
2020-02-08,Biden,13256,11.8,DEM
2020-02-08,Biden,13256,9.8,DEM
2020-02-08,Sanders,13257,30,DEM
2020-02-08,Sanders,13257,26.6,DEM
2020-02-08,Warren,13258,11.6,DEM
2020-02-08,Warren,13258,10.6,DEM
2020-02-08,Klobuchar,13310,14.2,DEM
2020-02-08,Klobuchar,13310,13.6,DEM
2020-02-08,Patrick,13315,1.3,DEM
2020-02-08,Patrick,13315,0.8,DEM
2020-02-08,Steyer,13327,2.4,DEM
2020-02-08,Steyer,13327,1.6,DEM
2020-02-08,Yang,13329,3.9,DEM
2020-02-08,Yang,13329,2.6,DEM
2020-02-08,Gabbard,13343,2.8,DEM
2020-02-08,Gabbard,13343,1.5,DEM
2020-02-08,Buttigieg,13345,23.1,DEM
2020-02-08,Buttigieg,13345,19.4,DEM
2020-02-08,Weld,13351,15.8,REP
2020-02-08,Bennet,13352,0.6,DEM
2020-02-08,Bennet,13352,0.2,DEM
2020-02-13,Trump,13254,91,REP
2020-02-13,Biden,13256,20,DEM
2020-02-13,Biden,13256,18,DEM
2020-02-13,Biden,13256,15,DEM
2020-02-13,Sanders,13257,29,DEM
2020-02-13,Sanders,13257,25,DEM
2020-02-13,Sanders,13257,22,DEM
2020-02-13,Warren,13258,10,DEM
2020-02-13,Warren,13258,9,DEM
2020-02-13,Warren,13258,8,DEM
2020-02-13,Bloomberg,13289,22,DEM
2020-02-13,Bloomberg,13289,21,DEM
2020-02-13,Bloomberg,13289,18,DEM
2020-02-13,Klobuchar,13310,6,DEM
2020-02-13,Klobuchar,13310,5,DEM
2020-02-13,Klobuchar,13310,4,DEM
2020-02-13,Steyer,13327,3,DEM
2020-02-13,Steyer,13327,2,DEM
2020-02-13,Buttigieg,13345,12,DEM
2020-02-13,Buttigieg,13345,11,DEM
2020-02-13,Weld,13351,5,REP
2020-02-16,Trump,13254,91.3,REP
2020-02-16,Biden,13256,22.3,DEM
2020-02-16,Biden,13256,13,DEM
2020-02-16,Sanders,13257,28.8,DEM
2020-02-16,Sanders,13257,25,DEM
2020-02-16,Warren,13258,11.5,DEM
2020-02-16,Warren,13258,11,DEM
2020-02-16,Bloomberg,13289,21,DEM
2020-02-16,Bloomberg,13289,13.6,DEM
2020-02-16,Klobuchar,13310,9,DEM
2020-02-16,Klobuchar,13310,5.8,DEM
2020-02-16,Steyer,13327,2.6,DEM
2020-02-16,Steyer,13327,0,DEM
2020-02-16,Gabbard,13343,3.7,DEM
2020-02-16,Gabbard,13343,1,DEM
2020-02-16,Buttigieg,13345,9,DEM
2020-02-16,Buttigieg,13345,7.7,DEM
2020-02-16,Weld,13351,8.7,REP
2020-02-19,Biden,13256,16.1,DEM
2020-02-19,Sanders,13257,30.4,DEM
2020-02-19,Warren,13258,12.1,DEM
2020-02-19,Klobuchar,13310,11,DEM
2020-02-19,Steyer,13327,9.8,DEM
2020-02-19,Gabbard,13343,1.9,DEM
2020-02-19,Buttigieg,13345,16.9,DEM
2020-02-23,Biden,13256,18,DEM
2020-02-23,Sanders,13257,31,DEM
2020-02-23,Warren,13258,10,DEM
2020-02-23,Bloomberg,13289,16,DEM
2020-02-23,Klobuchar,13310,5,DEM
2020-02-23,Steyer,13327,2,DEM
2020-02-23,Gabbard,13343,1,DEM
2020-02-23,Buttigieg,13345,12,DEM
2020-02-25,Biden,13256,21,DEM
2020-02-25,Sanders,13257,28,DEM
2020-02-25,Warren,13258,8,DEM
2020-02-25,Bloomberg,13289,21,DEM
2020-02-25,Klobuchar,13310,4,DEM
2020-02-25,Steyer,13327,2,DEM
2020-02-25,Gabbard,13343,1,DEM
2020-02-25,Buttigieg,13345,9,DEM
2020-02-26,Biden,13256,41.4,DEM
2020-02-26,Biden,13256,14,DEM
2020-02-26,Biden,13256,11,DEM
2020-02-26,Sanders,13257,34.6,DEM
2020-02-26,Sanders,13257,24.8,DEM
2020-02-26,Sanders,13257,24.2,DEM
2020-02-26,Warren,13258,22.2,DEM
2020-02-26,Warren,13258,12,DEM
2020-02-26,Warren,13258,4.7,DEM
2020-02-26,Bloomberg,13289,16,DEM
2020-02-26,Bloomberg,13289,13,DEM
2020-02-26,Klobuchar,13310,5.8,DEM
2020-02-26,Klobuchar,13310,5,DEM
2020-02-26,Klobuchar,13310,4.6,DEM
2020-02-26,Steyer,13327,10.8,DEM
2020-02-26,Steyer,13327,3.4,DEM
2020-02-26,Steyer,13327,2.4,DEM
2020-02-26,Gabbard,13343,2.8,DEM
2020-02-26,Gabbard,13343,1.8,DEM
2020-02-26,Gabbard,13343,0.8,DEM
2020-02-26,Buttigieg,13345,12.4,DEM
2020-02-26,Buttigieg,13345,11.1,DEM
2020-02-26,Buttigieg,13345,6.6,DEM
2020-02-29,Biden,13256,25.9,DEM
2020-02-29,Biden,13256,21,DEM
2020-02-29,Sanders,13257,37.8,DEM
2020-02-29,Sanders,13257,30.8,DEM
2020-02-29,Warren,13258,16.1,DEM
2020-02-29,Warren,13258,13.8,DEM
2020-02-29,Bloomberg,13289,16.2,DEM
2020-02-29,Bloomberg,13289,10.8,DEM
2020-02-29,Klobuchar,13310,4.6,DEM
2020-02-29,Klobuchar,13310,4.1,DEM
2020-02-29,Steyer,13327,1.6,DEM
2020-02-29,Gabbard,13343,3.1,DEM
2020-02-29,Gabbard,13343,1.4,DEM
2020-02-29,Buttigieg,13345,6.6,DEM
2020-02-29,Buttigieg,13345,4.5,DEM
2020-03-04,Biden,13256,48.1,DEM
2020-03-04,Biden,13256,36.36,DEM
2020-03-04,Sanders,13257,43.7,DEM
2020-03-04,Sanders,13257,35.35,DEM
2020-03-04,Warren,13258,10.1,DEM
2020-03-04,Gabbard,13343,1.8,DEM
2020-03-11,Biden,13256,64.8,DEM
2020-03-11,Biden,13256,56.8,DEM
2020-03-11,Biden,13256,56.6,DEM
2020-03-11,Sanders,13257,36.2,DEM
2020-03-11,Sanders,13257,34.9,DEM
2020-03-11,Sanders,13257,26.7,DEM
2020-03-11,Gabbard,13343,1.9,DEM
2020-03-11,Gabbard,13343,1.5,DEM
2020-03-11,Gabbard,13343,1.1,DEM
2020-03-18,Trump,13254,94.3,REP
2020-03-18,Biden,13256,53.6,DEM
2020-03-18,Sanders,13257,42.1,DEM
2020-03-18,Weld,13351,5.7,REP